Column1._id,Column1.服務類別,Column1.機關類別,Column1.機關名稱,Column1.行政區域,Column1.AP編號,Column1.AP廠牌,Column1.AP_MAC,Column1.APIP,Column1.地址,Column1.線路編號,Column1.線路頻寬(M),Column1.經度,Column1.緯度,Column1.熱點類別,Column1.HUBSITE ID,Column1.HUBSITE NAME,Column1.英文地址
630,IN,聯合醫院,陽明院區,士林區,SL040008,Dlink,00:13:46:FF:2E:9E,10.120.195.133,臺北市士林區雨聲街105號醫療1樓(急診室志工服務臺前上方),11-A1672-001-0,100M/40M,121.531782,25.105449,市立聯合醫院,HB06000615,陽明院區,"medical treatment building No105, Yusheng St., Shilin Dist., Taipei City, Taiwan(emergency room clinics Room duty officer between the seats center)"
631,IN,聯合醫院,陽明院區,士林區,SL040011,Dlink,84:C9:B2:77:7F:E3,10.120.195.132,臺北市士林區雨聲街105號醫療1樓(大門口進去後上方),11-A1672-001-0,100M/40M,121.531648,25.105497,市立聯合醫院,HB06000615,陽明院區,"medical treatment building No105, Yusheng St., Shilin Dist., Taipei City, Taiwan between the door of the (hospital and [the father of Western medicine] statue in front of center)"
632,IN,聯合醫院,陽明院區,士林區,SL040013,Dlink,1C:BD:B9:80:8F:55,10.120.195.131,臺北市士林區雨聲街105號醫療1樓(2號批價櫃台前上方),11-A1672-001-0,100M/40M,121.531719,25.105492,市立聯合醫院,HB06000615,陽明院區,"medical treatment building No105, Yusheng St., Shilin Dist., Taipei City, Taiwan(No. 11 of the payment counter in front of waiting for the District above)"
633,IN,聯合醫院,陽明院區,士林區,SL040007,Dlink,00:1E:58:4A:E7:4E,10.120.195.130,臺北市士林區雨聲街105號醫療1樓(放射科檢查室走道之中心位置),11-A1672-001-0,100M/40M,121.531881,25.105422,市立聯合醫院,HB06000615,陽明院區,"medical treatment building No105, Yusheng St., Shilin Dist., Taipei City, Taiwan (radiology examination rooms aisle of the center close to drinks vending machine)"
634,IN,聯合醫院,陽明院區,士林區,SL040005,Dlink,00:13:46:FE:24:32,10.120.195.129,臺北市士林區雨聲街105號醫療1樓(電腦斷層掃描報告室前上方),11-A1672-001-0,100M/40M,121.531807,25.105237,市立聯合醫院,HB06000615,陽明院區,"medical treatment building No105, Yusheng St., Shilin Dist., Taipei City, Taiwan (cardiovascular examination room entrance of the center position)"
635,IN,聯合醫院,陽明院區,士林區,SL040074,Dlink,00:1E:58:4A:E9:2C,10.120.195.136,臺北市士林區雨聲街105號醫療B1(理髮部門口上方),11-A1672-001-0,100M/40M,121.53196399999999,25.105145999999998,市立聯合醫院,HB06000615,陽明院區,"medical treatment building B1F, No105, Yusheng St., Shilin Dist., Taipei City, Taiwan( the center of Barber Ministry and hairdressing department )"
636,IN,聯合醫院,陽明院區,士林區,SL040073,Dlink,00:13:46:FE:25:4A,10.120.195.135,臺北市士林區雨聲街105號醫療B1(餐廳內中間上方),11-A1672-001-0,100M/40M,121.53190900000001,25.105033,市立聯合醫院,HB06000615,陽明院區,"medical treatment building B1F, No105, Yusheng St., Shilin Dist., Taipei City, Taiwan (Food court straight in the end [SanShung QiaoFu seating area])"
637,IN,聯合醫院,婦幼院區,中正區,ZZ040065,Dlink,00:1C:F0:D7:46:40,10.120.198.8,臺北市中正區福州街12號6F(護理站旁上方天花板(近監視器和PHS強波器旁)),223Y180674,100M/40M,121.519271,25.029086,市立聯合醫院,HB08000169,婦幼醫院,"6F., No.12, Fuzhou St., Zhongzheng Dist., Taipei City, Taiwan the ceiling above (next to the nursing station (near the monitor and PHS booster next))"
638,IN,聯合醫院,婦幼院區,中正區,ZZ040064,Dlink,00:1E:58:4A:EA:70,10.120.198.7,臺北市中正區福州街12號5F(編號:525護理站附設的意見箱旁上方天花板),223Y180674,100M/40M,121.519272,25.029086,市立聯合醫院,HB08000169,婦幼醫院,"5F., No.12, Fuzhou St., Zhongzheng Dist., Taipei City, Taiwan next to the suggestion box (ID: 525 nursing station attached to the ceiling above)"
639,IN,聯合醫院,婦幼院區,中正區,ZZ040063,Dlink,00:1E:58:4A:E8:80,10.120.198.6,臺北市中正區福州街12號3F(產房護理站旁上方天花板),223Y180674,100M/40M,121.519273,25.029086,市立聯合醫院,HB08000169,婦幼醫院,"3F., No.12, Fuzhou St., Zhongzheng Dist., Taipei City, Taiwan (delivery room nursing station next to the top of the ceiling)"
641,IN,聯合醫院,婦幼院區,中正區,ZZ040061,Dlink,00:13:46:FF:2E:B9,10.120.198.4,臺北市中正區福州街12號2F(婦產科第4診前第7塊上方天花板),223Y180674,100M/40M,121.519275,25.029086,市立聯合醫院,HB08000169,婦幼醫院,"2F., No.12, Fuzhou St., Zhongzheng Dist., Taipei City, Taiwan (the 4th obstetrics and gynecology clinic the 7th ceiling above)"
642,IN,聯合醫院,婦幼院區,中正區,ZZ040060,Dlink,00:1E:58:4A:EA:74,10.120.198.3,"臺北市中正區福州街12號2F(門診檢驗室,3號櫃抬前2格天花板)",223Y180674,100M/40M,121.519276,25.029086,市立聯合醫院,HB08000169,婦幼醫院,"2F., No.12, Fuzhou St., Zhongzheng Dist., Taipei City, Taiwan"
643,IN,聯合醫院,婦幼院區,中正區,ZZ040059,Dlink,00:1E:58:4A:EA:79,10.120.198.2,臺北市中正區福州街12號1F(急診室入口留觀區上方天花板),223Y180674,100M/40M,121.519279,25.029086,市立聯合醫院,HB08000169,婦幼醫院,"1F., No.12, Fuzhou St., Zhongzheng Dist., Taipei City, Taiwan (emergency room number: 117 Treasury the top four grid ceiling)"
644,IN,聯合醫院,婦幼院區,中正區,ZZ040058,Dlink,00:1E:58:4A:EA:77,10.120.198.1,臺北市中正區福州街12號1F(1號批價櫃抬前2格天花板),223Y180674,100M/40M,121.519278,25.029086,市立聯合醫院,HB08000169,婦幼醫院,"1F., No.12, Fuzhou St., Zhongzheng Dist., Taipei City, Taiwan( the 2nd ceiling above the 1st counter)"
645,IN,聯合醫院,林森中醫院區,中山區,ZS040019,Dlink,00:13:46:FF:2D:5D,10.120.192.115,臺北市中山區林森北路530號8樓(會議室中央投影機旁),225Y133768,100M/40M,121.525429,25.063639000000002,市立聯合醫院,HB06000613,疾病管制院區(林森),"8F., No.530, Linsen N. Rd., Zhongshan Dist., Taipei City, Taiwan (Conference indoor ceiling above)"
646,IN,聯合醫院,林森中醫院區,中山區,ZS040010,Dlink,28:10:7B:3F:F5:DA,10.120.192.107,臺北市中山區林森北路530號5樓(大廳前方天花板內),225Y133768,100M/40M,121.52546699999999,25.063592,市立聯合醫院,HB06000613,疾病管制院區(林森),"5F., No.530, Linsen N. Rd., Zhongshan Dist., Taipei City, Taiwan (Chinese medicine Bureau the ceiling above)"
647,IN,聯合醫院,林森中醫院區,中山區,ZS040012,Dlink,00:13:46:FF:2D:84,10.120.192.106,臺北市中山區林森北路530號4樓(電梯前方維修孔),225Y133768,100M/40M,121.525434,25.063509,市立聯合醫院,HB06000613,疾病管制院區(林森),"4F., No.530, Linsen N. Rd., Zhongshan Dist., Taipei City"
648,IN,聯合醫院,林森中醫院區,中山區,ZS040005,Dlink,00:13:46:FF:2E:B4,10.120.192.102,臺北市中山區林森北路530號3樓(電梯前方維修孔),225Y133768,100M/40M,121.52543100000001,25.063503,市立聯合醫院,HB06000613,疾病管制院區(林森),"3F., No.530, Linsen N. Rd., Zhongshan Dist., Taipei City"
649,IN,聯合醫院,林森中醫院區,中山區,ZS040003,Dlink,28:10:7B:3F:F5:DB,10.120.192.100,臺北市中山區林森北路530號2樓(X光攝影室門前天花板上方),225Y133768,100M/40M,121.525444,25.063564000000003,市立聯合醫院,HB06000613,疾病管制院區(林森),"2F., No.530, Linsen N. Rd., Zhongshan Dist., Taipei City, Taiwan(X-ray photography room in front of the ceiling above)"
650,IN,聯合醫院,林森中醫院區,中山區,ZS040004,Dlink,1C:BD:B9:80:8F:EF,10.120.192.99,臺北市中山區林森北路530號2樓(中醫藥局前天花板上方),225Y133768,100M/40M,121.525478,25.063554999999997,市立聯合醫院,HB06000613,疾病管制院區(林森),"2F., No.530, Linsen N. Rd., Zhongshan Dist., Taipei City, Taiwan(storeroom in front of the ceiling above)"
651,IN,聯合醫院,林森中醫院區,中山區,ZS040002,Dlink,5C:D9:98:0C:78:A6,10.120.192.97,臺北市中山區林森北路530號1樓(批價掛號櫃台前天花板維修孔內),225Y133768,100M/40M,121.52543500000002,25.063451999999998,市立聯合醫院,HB06000613,疾病管制院區(林森),"1F., No.530, Linsen N. Rd., Zhongshan Dist., Taipei City, Taiwan(big door above ceiling)"
652,IN,聯合醫院,和平院區,中正區,ZZ040051,Dlink,04:11:46:FF:2D:83,10.120.192.58,臺北市中正區中華路二段33號B棟8樓(B820病房前走道),223Y180671,100M/40M,121.50730800000001,25.035358,市立聯合醫院,HB06000612,和平院區,"8F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan(B820 ward aisle)"
653,IN,聯合醫院,和平院區,中正區,ZZ040052,Dlink,04:11:46:FF:2E:32,10.120.192.57,臺北市中正區中華路二段33號B棟8樓(庫房前走道上方),223Y180671,100M/40M,121.50730700000001,25.035358,市立聯合醫院,HB06000612,和平院區,"8F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (the Treasury walkway above)"
654,IN,聯合醫院,和平院區,中正區,ZZ040050,Dlink,04:11:46:FF:2D:F6,10.120.192.56,臺北市中正區中華路二段33號B棟8樓(B810病房門口正上方),223Y180671,100M/40M,121.50730800000001,25.035351000000002,市立聯合醫院,HB06000612,和平院區,"8F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan(B810 ward doorway above)"
655,IN,聯合醫院,和平院區,中正區,ZZ040049,Dlink,04:11:46:FF:2E:7A,10.120.192.55,臺北市中正區中華路二段33號B棟8樓(B805病房門口正上方),223Y180671,100M/40M,121.507309,25.035351000000002,市立聯合醫院,HB06000612,和平院區,"8F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan(B805 ward doorway above)"
703,IN,聯合醫院,仁愛院區,大安區,DA040050,Dlink,00:19:5B:77:99:5C,10.120.198.231,臺北市大安區仁愛路四段10號9樓(9西948病房前上方),223Y180699,100M/40M,121.54556399999998,25.037226,市立聯合醫院,HB06000610,仁愛醫院,"9F, No.10, Sec. 4, Ren’ai Rd., Da’an Dist., Taipei City, Taiwan (nursing station ceiling)"
656,IN,聯合醫院,和平院區,中正區,ZZ040047,Dlink,04:11:46:FF:2E:60,10.120.192.54,臺北市中正區中華路二段33號B棟6樓(620病房門口正上方),223Y180671,100M/40M,121.507309,25.035353,市立聯合醫院,HB06000612,和平院區,"6F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan(620 wards above the doorway)"
657,IN,聯合醫院,和平院區,中正區,ZZ040048,Dlink,04:11:46:FF:2E:74,10.120.192.53,臺北市中正區中華路二段33號B棟6樓(庫房門口正上方),223Y180671,100M/40M,121.507309,25.035352,市立聯合醫院,HB06000612,和平院區,"6F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (the Treasury above the door)"
658,IN,聯合醫院,和平院區,中正區,ZZ040046,Dlink,04:11:46:FF:2E:59,10.120.192.52,臺北市中正區中華路二段33號B棟6樓(610病房門口正上方),223Y180671,100M/40M,121.50730300000001,25.035353,市立聯合醫院,HB06000612,和平院區,"6F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan(610 wards above the doorway)"
659,IN,聯合醫院,和平院區,中正區,ZZ040045,Dlink,04:11:46:FF:2E:AF,10.120.192.51,臺北市中正區中華路二段33號B棟6樓(605病房門口正上方),223Y180671,100M/40M,121.507305,25.035353,市立聯合醫院,HB06000612,和平院區,"6F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan(605 wards above the doorway)"
660,IN,聯合醫院,和平院區,中正區,ZZ040043,Dlink,04:11:46:FF:2D:D5,10.120.192.50,臺北市中正區中華路二段33號B棟5樓(呼吸照護中心前走道上方),223Y180671,100M/40M,121.507306,25.035358,市立聯合醫院,HB06000612,和平院區,"5F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (Respiratory Care Center the walkway above)"
661,IN,聯合醫院,和平院區,中正區,ZZ040044,Dlink,04:11:46:FF:2E:06,10.120.192.49,臺北市中正區中華路二段33號B棟5樓(家屬休息室內正上方),223Y180671,100M/40M,121.507306,25.035353,市立聯合醫院,HB06000612,和平院區,"5F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (family lounge above)"
662,IN,聯合醫院,和平院區,中正區,ZZ040038,Dlink,04:11:46:FF:2D:51,10.120.192.21,臺北市中正區中華路二段33號B棟3樓(復健科內走道上方),223Y180662,16M/3M,121.507306,25.035356,市立聯合醫院,HB06000612,和平院區,"3F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (Rehabilitation Division of the aisle above)"
679,IN,聯合醫院,和平院區,中正區,ZZ040011,Dlink,04:11:46:FF:2E:66,10.120.193.202,臺北市中正區中華路二段33號A棟3樓(耳鼻喉科門診休息區走道上方),223Y122935,100M/40M,121.50688600000001,25.035604,市立聯合醫院,HB06000612,和平院區,"3F, Building A, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (dental clinic)"
663,IN,聯合醫院,和平院區,中正區,ZZ040037,Dlink,04:11:46:FF:2D:96,10.120.192.20,臺北市中正區中華路二段33號B棟2樓(抽血檢驗處前走道上方),223Y180662,16M/3M,121.50730700000001,25.035352,市立聯合醫院,HB06000612,和平院區,"2F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (the blood tests at the walkway above)"
664,IN,聯合醫院,和平院區,中正區,ZZ040036,Dlink,04:11:46:FF:2D:B3,10.120.192.19,臺北市中正區中華路二段33號B棟2樓(內科辦公室門口上方),223Y180662,16M/3M,121.507302,25.035352,市立聯合醫院,HB06000612,和平院區,"2F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (medical office door above)"
665,IN,聯合醫院,和平院區,中正區,ZZ040034,Dlink,04:11:46:FF:2E:13,10.120.192.18,臺北市中正區中華路二段33號B棟1樓(急診觀察診留室門口正上方),223Y180662,16M/3M,121.507306,25.035352,市立聯合醫院,HB06000612,和平院區,"1F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (emergency observation clinic stay room door above)"
666,IN,聯合醫院,和平院區,中正區,ZZ040035,Dlink,04:11:46:FF:2D:E8,10.120.192.17,臺北市中正區中華路二段33號B棟1樓(急診室掛號區旁上方),223Y180662,16M/3M,121.507301,25.035352,市立聯合醫院,HB06000612,和平院區,"1F, Building B, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (emergency entrance above)"
667,IN,聯合醫院,和平院區,中正區,ZZ040027,Dlink,04:11:58:4A:E8:2B,10.120.193.238,臺北市中正區中華路二段33號A棟8樓(A821病房門口正上方),223Y122937,100M/40M,121.506887,25.035609,市立聯合醫院,HB06000612,和平院區,"8F, Building A, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan"
668,IN,聯合醫院,和平院區,中正區,ZZ040021,Dlink,04:11:46:FE:24:DF,10.120.193.235,臺北市中正區中華路二段33號A棟7樓(護理站前正上方),223Y122937,100M/40M,121.506883,25.035609,市立聯合醫院,HB06000612,和平院區,"7F, Building A, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan"
669,IN,聯合醫院,和平院區,中正區,ZZ040002,Dlink,BC:A1:86:06:BD:8D,10.120.193.233,臺北市中正區中華路二段33號A棟10樓(病床電梯往行政辦公室前走道上方),223Y122937,100M/40M,121.50688600000001,25.035601,市立聯合醫院,HB06000612,和平院區,"10F, Building A, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (Library above the door)"
670,IN,聯合醫院,和平院區,中正區,ZZ040029,Dlink,04:11:9A:0D:30:2C,10.120.193.229,臺北市中正區中華路二段33號A棟8樓(護理站前正上方),223Y122937,100M/40M,121.506887,25.035603,市立聯合醫院,HB06000612,和平院區,"8F, Building A, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (nursing station above)"
671,IN,聯合醫院,和平院區,中正區,ZZ040025,Dlink,04:11:46:FF:2E:A6,10.120.193.228,臺北市中正區中華路二段33號A棟8樓(A805病房門口正上方),223Y122937,100M/40M,121.50688500000001,25.035608,市立聯合醫院,HB06000612,和平院區,"8F, Building A, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan(A805 ward above the door)"
672,IN,聯合醫院,和平院區,中正區,ZZ040026,Dlink,BC:A1:86:06:BC:B2,10.120.193.227,臺北市中正區中華路二段33號A棟8樓(A811病房門口正上方),223Y122937,100M/40M,121.50688400000001,25.035609,市立聯合醫院,HB06000612,和平院區,"8F, Building A, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan (A811 ward above the door)"
673,IN,聯合醫院,和平院區,中正區,ZZ040022,Dlink,04:11:46:FF:2E:7D,10.120.193.225,臺北市中正區中華路二段33號A棟7樓(A712病房門口正上方AP28),223Y122937,100M/40M,121.506883,25.035608,市立聯合醫院,HB06000612,和平院區,"7F, Building A, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan(A712 above the doorway AP28)"
674,IN,聯合醫院,和平院區,中正區,ZZ040019,Dlink,1C:B1:B9:80:8F:43,10.120.193.200,臺北市中正區中華路二段33號A棟6樓(A628病房前上方),223Y122935,100M/40M,121.506882,25.035608,市立聯合醫院,HB06000612,和平院區,"6F, Building A, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan"
675,IN,聯合醫院,和平院區,中正區,ZZ040020,Dlink,5C:D1:98:05:B1:58,10.120.193.199,臺北市中正區中華路二段33號A棟6樓(護理長辦公室前上方),223Y122935,100M/40M,121.506883,25.035607000000002,市立聯合醫院,HB06000612,和平院區,"6F, Building A, No.33, Sec. 2, Zhonghua Rd., Zhongzheng Dist., Taipei City, Taiwan"
